-485,782,-336
-485,782,-336
-473,781,-355
-473,781,-355
-473,781,-355
-473,781,-355
-473,787,-324
-473,787,-324
-473,787,-324
-473,787,-324
-491,770,-336
-491,770,-336
-491,770,-336
-491,770,-349
-468,770,-349
-468,770,-349
-468,770,-349
-473,770,-336
-473,770,-336
-473,770,-336
-473,770,-336
-479,782,-330
-479,782,-330
-479,782,-330
-479,782,-330
-485,782,-336
-485,782,-336
-485,782,-336
-485,782,-336
-473,776,-336
-473,776,-336
-473,776,-336
-473,776,-336
-485,787,-342
-485,787,-342
-485,787,-342
-485,787,-330
-491,787,-330
-491,787,-330
-491,787,-330
-485,776,-349
-485,776,-349
-485,776,-349
-485,776,-349
-479,776,-336
-479,776,-336
-479,776,-336
-479,776,-336
-485,781,-349
-485,781,-349
-485,781,-349
-485,781,-349
-485,781,-324
-485,781,-324
-485,781,-324
-485,781,-324
-473,776,-349
-473,776,-349
-473,776,-349
-485,781,-355
-485,781,-355
-485,781,-355
-485,781,-355
-473,793,-330
-473,793,-330
-473,793,-330
-473,793,-330
-503,764,-367
-503,764,-367
-503,764,-367
-503,764,-367
-473,675,-392
-473,675,-392
-473,675,-392
-473,675,-392
-462,521,-374
-462,521,-374
-462,521,-374
-462,521,-374
-438,254,-299
-438,254,-299
-438,254,-299
-391,71,-143
-391,71,-143
-391,71,-143
-391,71,-143
-355,-78,81
-355,-78,81
-355,-78,81
-355,-78,81
-266,-83,243
-266,-83,243
-266,-83,243
-266,-83,243
-201,-101,317
-201,-101,317
-201,-101,317
-201,-101,317
-136,-89,486
-136,-89,486
-136,-89,486
-136,-89,486
-100,-78,592
-100,-78,592
-100,-78,592
-100,-60,698
-88,-60,698
-88,-60,698
-88,-60,698
-154,-66,766
-154,-66,766
-154,-66,766
-154,-66,766
-94,-72,798
-94,-72,798
-94,-72,798
-94,-72,798
-142,-95,692
-142,-95,692
-142,-95,692
-142,-95,692
-177,-119,623
-177,-119,623
-177,-119,623
-177,-119,623
-154,-125,554
-154,-125,554
-154,-125,554
-106,-125,573
-106,-125,573
-106,-125,573
-106,-125,573
-77,-95,586
-77,-95,586
-77,-95,586
-77,-95,586
-136,-95,648
-136,-95,648
-136,-95,648
-136,-95,648
-219,-18,791
-219,-18,791
-219,-18,791
-219,-18,791
-319,88,891
-319,88,891
-319,88,891
-319,88,891
-468,349,991
-468,349,991
-468,349,991
-468,349,991
-503,550,1003
-503,550,1003
-503,550,1003
-515,740,1003
-515,740,1003
-515,740,1003
-515,740,1003
-479,936,897
-479,936,897
-479,936,897
-479,936,897
-408,1054,810
-408,1054,810
-408,1054,810
-408,1054,810
-373,1143,692
-373,1143,692
-373,1143,692
-373,1143,692
-349,1161,586
-349,1161,586
-349,1161,586
-349,1161,586
-337,1178,505
-337,1178,505
-337,1178,505
-355,1196,423
-355,1196,423
-355,1196,423
-355,1196,423
-325,1220,374
-325,1220,374
-325,1220,374
-325,1220,374
-296,1232,367
-296,1232,367
-296,1232,367
-296,1232,367
-219,1267,405
-219,1267,405
-219,1267,405
-219,1267,405
-130,1267,523
-130,1267,523
-130,1267,523
-130,1267,523
48,1232,573
48,1232,573
48,1232,573
48,1232,598
214,1143,598
214,1143,598
214,1143,598
392,983,561
392,983,561
392,983,561
392,983,561
486,823,417
486,823,417
486,823,417
486,823,417
504,633,311
504,633,311
504,633,311
504,633,311
427,444,261
427,444,261
427,444,261
427,444,261
338,254,211
338,254,211
338,254,211
338,254,211
178,124,193
178,124,193
178,124,193
178,124,193
60,29,305
60,29,305
60,29,305
6,-18,392
6,-18,392
6,-18,392
6,-18,392
-65,-60,586
-65,-60,586
-65,-60,586
-65,-60,586
-165,11,773
-165,11,773
-165,11,773
-165,11,773
-278,88,928
-278,88,928
-278,88,928
-278,88,928
-420,112,885
-420,112,885
-420,112,885
-420,112,885
-550,154,835
-550,154,835
-550,154,835
-550,154,835
-669,219,735
-669,219,735
-669,219,735
-781,272,617
-781,272,617
-781,272,617
-781,272,617
-841,355,467
-841,355,467
-841,355,467
-841,355,467
-876,379,336
-876,379,336
-876,379,336
-876,379,336
-853,390,211
-853,390,211
-853,390,211
-853,390,211
-859,456,137
-859,456,137
-859,456,137
-859,456,74
-811,687,74
-811,687,74
-811,687,74
-770,835,37
-770,835,37
-770,835,37
-770,835,37
-716,953,118
-716,953,118
-716,953,118
-716,953,118
-657,1048,174
-657,1048,174
-657,1048,174
-657,1048,174
-527,1184,243
-527,1184,243
-527,1184,243
-527,1184,243
-396,1255,386
-396,1255,386
-396,1255,386
-396,1255,679
-142,1255,679
-142,1255,679
-142,1255,679
-35,1208,741
-35,1208,741
-35,1208,741
-35,1208,741
89,1119,823
89,1119,823
89,1119,823
89,1119,823
125,1048,847
125,1048,847
125,1048,847
125,1048,847
166,930,916
166,930,916
166,930,916
166,930,916
184,758,972
184,758,972
184,758,972
184,758,972
160,574,997
160,574,997
160,574,997
178,355,916
178,355,916
178,355,916
178,355,916
214,177,729
214,177,729
214,177,729
214,177,729
190,88,473
190,88,473
190,88,473
190,88,473
166,82,374
166,82,374
166,82,374
166,82,374
125,77,448
125,77,448
125,77,448
125,77,448
125,124,592
125,124,592
125,124,592
125,124,592
119,189,779
119,189,779
119,189,779
95,355,935
95,355,935
95,355,935
95,355,935
66,485,1016
66,485,1016
66,485,1016
66,485,1016
36,604,1084
36,604,1084
36,604,1084
36,604,1084
-5,752,1072
-5,752,1072
-5,752,1072
-5,752,1072
-41,918,1053
-41,918,1053
-41,918,1053
-41,918,1053
-88,1030,991
-88,1030,991
-88,1030,991
-88,1030,991
-142,1167,878
-142,1167,878
-142,1167,878
-195,1255,667
-195,1255,667
-195,1255,667
-195,1255,667
-225,1303,498
-225,1303,498
-225,1303,498
-225,1303,498
-290,1285,286
-290,1285,286
-290,1285,286
-290,1285,286
-319,1226,112
-319,1226,112
-319,1226,112
-319,1226,112
-325,1155,-37
-325,1155,-37
-325,1155,-37
-325,1155,-37
-296,1090,-124
-296,1090,-124
-296,1090,-124
-296,1090,-224
-290,1018,-224
-290,1018,-224
-290,1018,-224
-260,930,-330
-260,930,-330
-260,930,-330
-260,930,-330
-159,930,-417
-159,930,-417
-159,930,-417
-159,930,-417
-5,888,-511
-5,888,-511
-5,888,-511
-5,888,-511
232,1013,-448
232,1013,-448
232,1013,-448
232,1013,-448
421,1001,-330
421,1001,-330
421,1001,-330
421,1001,-149
546,1072,-149
546,1072,-149
546,1072,-149
628,1018,-31
628,1018,-31
628,1018,-31
628,1018,-31
646,1001,49
646,1001,49
646,1001,49
646,1001,49
569,977,99
569,977,99
569,977,99
569,977,99
516,1007,162
516,1007,162
516,1007,162
516,1007,162
510,1036,330
510,1036,330
510,1036,330
510,1036,330
421,1066,667
421,1066,667
421,1066,667
255,1090,835
255,1090,835
255,1090,835
255,1090,835
101,1048,953
101,1048,953
101,1048,953
101,1048,953
-29,1048,991
-29,1048,991
-29,1048,991
-29,1048,991
-154,1007,1009
-154,1007,1009
-154,1007,1009
-154,1007,1009
-254,1013,985
-254,1013,985
-254,1013,985
-254,1013,985
-379,977,947
-379,977,947
-379,977,947
-473,953,897
